OBJECTID,FRANODEID,COUNTRY,STATE,STFIPS,CTYFIPS,STCYFIPS,FRADISTRCT,PASSNGR,PASSNGRSTN,BNDRY,x,y
89178,362921,US,TX,48,181,48181,5,,,0,-96.6040331218421,33.6535790798457
89179,362922,US,TX,48,395,48395,5,,,0,-96.6039510634359,30.8662238169822
89180,362923,US,TX,48,181,48181,5,,,0,-96.6038972750116,33.6408884781141
89181,362924,US,TX,48,181,48181,5,,,0,-96.6038486986126,33.6404613156175
89182,362925,US,TX,48,85,48085,5,,,0,-96.6038214715747,33.1823002683957
89183,362926,US,TX,48,181,48181,5,,,0,-96.6038001877906,33.6402492345626
89184,362927,US,TX,48,395,48395,5,,,0,-96.6037818405993,30.8665402040531
89185,362928,US,TX,48,181,48181,5,,,0,-96.6037346422159,33.6400394893572
89186,362929,US,TX,48,181,48181,5,,,0,-96.6036150908247,33.6382781932667
89187,362930,US,TX,48,181,48181,5,,,0,-96.603548961345,33.6297923105627
89188,362931,US,TX,48,395,48395,5,,,0,-96.6035060416374,30.8670288699151
89189,362932,US,TX,48,181,48181,5,,,0,-96.6034706704731,33.6488144113192
89190,362933,US,TX,48,395,48395,5,,,0,-96.6034574436788,30.86347151886
89191,362934,US,TX,48,181,48181,5,,,0,-96.6034062702503,33.63289618426
89193,362936,US,TX,48,181,48181,5,,,0,-96.6033540098604,33.6314881907726
89194,362937,US,TX,48,181,48181,5,,,0,-96.6033392532352,33.6321925206117
89195,362938,US,TX,48,181,48181,5,,,0,-96.6031991438987,33.6530683488117
89196,362939,US,TX,48,181,48181,5,,,0,-96.6031991438987,33.6538635380074
89197,362940,US,TX,48,395,48395,5,,,0,-96.6031665197825,30.8637753714611
89198,362941,US,TX,48,395,48395,5,,,0,-96.6031535903306,30.8621526696783
89199,362942,US,TX,48,395,48395,5,,,0,-96.6030566162974,30.8638658805603
89200,362943,US,TX,48,181,48181,5,,,0,-96.6030560000531,33.632483000084
89201,362944,US,TX,48,181,48181,5,,,0,-96.6030265990921,33.6380536551228
89202,362945,US,TX,48,181,48181,5,,,0,-96.6027965683956,33.6369637699597
89203,362946,US,TX,48,181,48181,5,,,0,-96.602623931961,33.5760098650973
89204,362947,US,TX,48,395,48395,5,,,0,-96.6025717443345,30.8640856895593
89205,362948,US,TX,48,181,48181,5,,,0,-96.6025350032394,33.6421105324163
89206,362949,US,TX,48,181,48181,5,,,0,-96.6024854925925,33.6306569466874
89207,362950,US,TX,48,181,48181,5,,,0,-96.6024621381918,33.6507086419352
89209,362952,US,TX,48,181,48181,5,,,0,-96.6023471170045,33.7699511368743
89211,362954,US,TX,48,181,48181,5,,,0,-96.6021776812672,33.651982237052
89212,362955,US,TX,48,181,48181,5,,,0,-96.6021599997274,33.6422000003946
89213,362956,US,TX,48,395,48395,5,,,0,-96.6021062678971,30.8587844307093
89215,362957,US,TX,48,181,48181,5,,,0,-96.6020338421256,33.6345698183861
89216,362958,US,TX,48,181,48181,5,,,0,-96.6018540811524,33.6423018184186
89221,362963,US,TX,48,181,48181,5,,,0,-96.6016365657844,33.6415532482921
89222,362964,US,TX,48,181,48181,5,,,0,-96.6014904979226,33.6423798641642
89223,362965,US,TX,48,181,48181,5,,,0,-96.6014192714021,33.6324155946031
89225,362967,US,TX,48,395,48395,5,,,0,-96.6010834272499,30.8673218205671
89226,362968,US,TX,48,181,48181,5,,,0,-96.6010623150441,33.7701239282204
89227,362969,US,TX,48,181,48181,5,,,0,-96.6010434198804,33.6419389880471
89228,362970,US,TX,48,181,48181,5,,,0,-96.6009017115427,33.6258839155408
89232,362973,US,TX,48,181,48181,5,,,0,-96.6004903280583,33.6533786670378
89233,362974,US,TX,48,395,48395,5,,,0,-96.600470636089,30.8592693004501
89235,362976,US,TX,48,85,48085,5,,,0,-96.6002354131301,33.1824009083135
89236,362977,US,TX,48,181,48181,5,,,0,-96.6002069715699,33.6425679016281
89237,362978,US,TX,48,85,48085,5,,,0,-96.6001966238762,33.1820776602457
89238,362979,US,TX,48,85,48085,5,,,0,-96.6001774933539,33.1821970360491
89242,362983,US,TX,48,181,48181,5,,,0,-96.5998697296392,33.6230683196156
89243,362984,US,TX,48,181,48181,5,,,0,-96.5997051501943,33.6270340525005
89244,362985,US,TX,48,181,48181,5,,,0,-96.5995604378903,33.6428429851859
89245,362986,US,TX,48,181,48181,5,,,0,-96.5994378888209,33.769972687273
89246,362987,US,TX,48,181,48181,5,,,0,-96.5992684539819,33.6543290132431
89249,362990,US,TX,48,51,48051,5,,,0,-96.5990361640225,30.5861907041217
89251,362992,US,TX,48,181,48181,5,,,0,-96.5988822924958,33.6429470871407
89253,362994,US,TX,48,181,48181,5,,,0,-96.5984021510613,33.6549431849174
89256,362997,US,TX,48,395,48395,5,,,0,-96.5980118043242,30.886843661155
89258,362999,US,TX,48,181,48181,5,,,0,-96.597872023771,33.6553957310395
89259,363000,US,TX,48,395,48395,5,,,0,-96.5978699935785,30.8827557804545
89261,363002,US,TX,48,181,48181,5,,,0,-96.597424872067,33.6434378515895
89264,363005,US,TX,48,181,48181,5,,,0,-96.5970787745443,33.6430401873159
89267,363008,US,TX,48,113,48113,5,,,0,-96.59700200991,32.767304852284
89270,363011,US,TX,48,181,48181,5,,,0,-96.5958220871573,33.6435497453995
89272,363013,US,TX,48,395,48395,5,,,0,-96.5957304598966,30.8833211469112
89273,363014,US,TX,48,181,48181,5,,,0,-96.5956834223118,33.6424206283969
89274,363015,US,TX,48,395,48395,5,,,0,-96.595644357275,30.8831269035141
89275,363016,US,TX,48,113,48113,5,,,0,-96.5956196571979,32.976565700371
89276,363017,US,TX,48,181,48181,5,,,0,-96.5955042299721,33.6436627698085
89277,363018,US,TX,48,395,48395,5,,,0,-96.5953287791157,30.8828100716237
89278,363019,US,TX,48,395,48395,5,,,0,-96.5952317152509,30.8826905617794
89284,363024,US,TX,48,181,48181,5,,,0,-96.5943874515974,33.6157370659481
89285,363025,US,TX,48,395,48395,5,,,0,-96.5943569097761,30.8817782966919
89286,363026,US,TX,48,181,48181,5,,,0,-96.5943277558519,33.5795902510144
89287,363027,US,TX,48,181,48181,5,,,0,-96.5941280100585,33.7697959781748
89288,363028,US,TX,48,89,48089,5,,,0,-96.5940840168641,29.7011455933008
89289,363029,US,TX,48,395,48395,5,,,0,-96.5937050472902,30.8807068196758
89290,363030,US,TX,48,181,48181,5,,,0,-96.5936722201547,33.5801295791552
89293,363033,US,TX,48,181,48181,5,,,0,-96.5931478995745,33.6617904021986
89295,363035,US,TX,48,139,48139,5,,,0,-96.5930129905852,32.2944212967353
89297,363036,US,TX,48,395,48395,5,,,0,-96.5927684709615,30.8797073583802
89298,363037,US,TX,48,181,48181,5,,,0,-96.592679374255,33.6132532502081
89299,363038,US,TX,48,139,48139,5,,,0,-96.5925701418114,32.2943857397731
89307,363045,US,TX,48,89,48089,5,,,0,-96.5916580544556,29.7016360331507
89309,363047,US,TX,48,181,48181,5,,,0,-96.5913294354533,33.5840145639235
89314,363052,US,TX,48,89,48089,5,,,0,-96.5897973874823,29.7023556496444
89315,363053,US,TX,48,139,48139,5,,,0,-96.589533457062,32.3009588957186
89316,363054,US,TX,48,139,48139,5,,,0,-96.5893602933162,32.3005953252442
89318,363056,US,TX,48,139,48139,5,,,0,-96.5892939185965,32.3024527069187
89319,363057,US,TX,48,139,48139,5,,,0,-96.5891049274338,32.2960666276005
89321,363059,US,TX,48,139,48139,5,,,0,-96.5887752142835,32.2988659506751
89323,363061,US,TX,48,181,48181,5,,,0,-96.5885097800833,33.6715393694439
89325,363063,US,TX,48,139,48139,5,,,0,-96.5883905493906,32.2975600304243
89327,363065,US,TX,48,395,48395,5,,,0,-96.5883502006613,30.8735925120315
89328,363066,US,TX,48,395,48395,5,,,0,-96.5881477132097,30.8733234924246
89333,363070,US,TX,48,139,48139,5,,,0,-96.5873199534047,32.3033750389094
89335,363072,US,TX,48,89,48089,5,,,0,-96.5867035366432,29.7067506554582
89336,363073,US,TX,48,395,48395,5,,,0,-96.5866173405968,30.8708221986919
89337,363074,US,TX,48,139,48139,5,,,0,-96.5865096811032,32.3033577986201
89339,363076,US,TX,48,89,48089,5,,,0,-96.5858338560571,29.7025338529157
89340,363077,US,TX,48,139,48139,5,,,0,-96.5856461791296,32.3016394144505
89341,363078,US,TX,48,181,48181,5,,,0,-96.585613610709,33.7717911438423
89342,363079,US,TX,48,139,48139,5,,,0,-96.5852755513114,32.3033413312782
89345,363082,US,TX,48,113,48113,5,,,3,-96.5847414444845,32.9835222570636
89346,363083,US,TX,48,395,48395,5,,,0,-96.5847060849983,30.8687082634403
89353,363090,US,TX,48,181,48181,5,,,0,-96.5835341105393,33.7719983714276
89354,363091,US,TX,48,395,48395,5,,,0,-96.5834369972672,30.8670167377706
89365,363102,US,TX,48,395,48395,5,,,0,-96.5816406909907,30.8646237012222
89370,363107,US,TX,48,181,48181,5,,,0,-96.5811593188643,33.7717871831757
89374,363111,US,TX,48,181,48181,5,,,0,-96.5803231849641,33.7712355069777
89376,363113,US,TX,48,181,48181,5,,,0,-96.5797887484555,33.7710027689514
89378,363115,US,TX,48,89,48089,5,,,0,-96.5792769683567,29.7034854726329
89380,363117,US,TX,48,181,48181,5,,,0,-96.5790646757938,33.7717225333325
89381,363118,US,TX,48,181,48181,5,,,0,-96.5789957157227,33.7709941478508
89383,363120,US,TX,48,349,48349,5,,,0,-96.5787259507446,32.1655826885684
89391,363128,US,TX,48,181,48181,5,,,0,-96.5775173959888,33.7712225772284
89392,363129,US,TX,48,181,48181,5,,,0,-96.5774829168516,33.7718087331127
89395,363132,US,TX,48,181,48181,5,,,0,-96.5768364217995,33.7712139576434
89400,363137,US,TX,48,85,48085,5,,,0,-96.5762385938763,33.2784054252174
89407,363144,US,TX,48,181,48181,5,,,0,-96.5758545919401,33.4248467214251
89426,363163,US,TX,48,85,48085,5,,,0,-96.5741813943834,33.27937551769
89437,363173,US,TX,48,113,48113,5,,,0,-96.5714899896899,32.9030382790709
89440,363176,US,TX,48,181,48181,5,,,0,-96.5710869255034,33.7715889248459
89443,363178,US,TX,48,89,48089,5,,,0,-96.5698352552074,29.7049774340235
89446,363181,US,TX,48,181,48181,5,,,0,-96.5693543187638,33.7710717272709
89448,363183,US,TX,48,395,48395,5,,,0,-96.5690967816533,30.7397218803178
89450,363185,US,TX,48,57,48057,5,,,0,-96.5687891993983,28.6683095258902
89451,363186,US,TX,48,181,48181,5,,,0,-96.5684740488371,33.7716760395085
89453,363187,US,TX,48,395,48395,5,,,0,-96.567820638554,30.737844110241
89458,363190,US,TX,48,395,48395,5,,,0,-96.5673198125117,30.8533049456861
89460,363192,US,TX,48,181,48181,5,,,0,-96.5664407804635,33.7715070349961
89463,363195,US,TX,48,181,48181,5,,,0,-96.5654533487099,33.7717057512626
89464,363196,US,TX,48,57,48057,5,,,0,-96.5653333517542,28.6602444367997
89465,363197,US,TX,48,85,48085,5,,,0,-96.5650161081184,33.3006702493292
89467,363199,US,TX,48,85,48085,5,,,0,-96.5646914740427,33.3012026370179
89471,363203,US,TX,48,181,48181,5,,,3,-96.5643799993876,33.3998899993013
89472,363204,US,TX,48,181,48181,5,,,0,-96.564256999364,33.7408811004123
89476,363208,US,TX,48,57,48057,5,,,0,-96.5639152999928,28.6578327996266
89479,363211,US,TX,48,57,48057,5,,,0,-96.563412828237,28.6587959749608
89480,363212,US,TX,48,57,48057,5,,,0,-96.5630670415313,28.6563792027052
89484,363216,US,TX,48,181,48181,5,,,0,-96.5623610277017,33.7550504306384
89486,363218,US,TX,48,57,48057,5,,,0,-96.5622376279278,28.6599245932209
89487,363219,US,TX,48,57,48057,5,,,0,-96.5619651248846,28.65799169919
89488,363220,US,TX,48,57,48057,5,,,0,-96.5619586597095,28.6586511242866
89489,363221,US,TX,48,181,48181,5,,,0,-96.5619570005212,33.7502811004129
89491,363223,US,TX,48,181,48181,5,,,0,-96.5616025738191,33.7834437753721
89493,363225,US,TX,48,85,48085,5,,,0,-96.5614331380818,33.3088442080275
89494,363226,US,TX,48,181,48181,5,,,0,-96.5608860425142,33.7799365408077
89496,363228,US,TX,48,57,48057,5,,,0,-96.5606813595801,28.6569657711651
89497,363229,US,TX,48,85,48085,5,,,0,-96.5606442950915,33.3108963291884
89498,363230,US,TX,48,57,48057,5,,,0,-96.5605687854036,28.6608355026619
89502,363234,US,TX,48,57,48057,5,,,0,-96.5601730469783,28.6575669753637
89503,363235,US,TX,48,57,48057,5,,,0,-96.5601678672923,28.6592200403399
89504,363236,US,TX,48,57,48057,5,,,0,-96.5601096843097,28.6596790506039
89505,363237,US,TX,48,181,48181,5,,,0,-96.5600970000979,33.7709619999867
89507,363239,US,TX,48,181,48181,5,,,0,-96.5599001369983,33.7789506357418
89509,363241,US,TX,48,181,48181,5,,,0,-96.5597531393802,33.7768877860798
89510,363242,US,TX,48,41,48041,5,,,3,-96.5597188363127,30.6978420764655
89514,363244,US,TX,48,57,48057,5,,,0,-96.5592175206886,28.6556125980154
89518,363248,US,TX,48,57,48057,5,,,0,-96.5589881367792,28.6588668895163
89521,363251,US,TX,48,57,48057,5,,,0,-96.5583399340297,28.6635774932498
89522,363252,US,TX,48,57,48057,5,,,0,-96.558305877999,28.6579518860355
89524,363254,US,TX,48,57,48057,5,,,0,-96.5582791001187,28.6470637999742
89526,363256,US,TX,48,57,48057,5,,,0,-96.5582542437348,28.6546169945048
89527,363257,US,TX,48,181,48181,5,,,0,-96.5578812048383,33.7524430097374
89531,363260,US,TX,48,181,48181,5,,,0,-96.5573794229886,33.760263536398
89532,363261,US,TX,48,57,48057,5,,,0,-96.5572703037327,28.6588200903135
89540,363268,US,TX,48,57,48057,5,,,0,-96.5549506533448,28.6459281009764
89543,363271,US,TX,48,113,48113,5,,,0,-96.5545265847503,32.7632185830059
89544,363272,US,TX,48,181,48181,5,,,0,-96.554079380944,33.7315450200963
89548,363276,US,TX,48,239,48239,5,,,0,-96.5538951283944,28.7895902900791
89549,363277,US,TX,48,239,48239,5,,,0,-96.5538654139214,28.7989965691375
89550,363278,US,TX,48,239,48239,5,,,3,-96.5537099990891,28.7052199997043
89556,363283,US,TX,48,57,48057,5,,,0,-96.5532904993261,28.6846933996374
89559,363285,US,TX,48,57,48057,5,,,0,-96.5529330623695,28.6669447210682
89560,363286,US,TX,48,181,48181,5,,,0,-96.5529067147822,33.6546739799629
89561,363287,US,TX,48,57,48057,5,,,0,-96.5528932131035,28.6651721811981
89562,363288,US,TX,48,57,48057,5,,,0,-96.5528186798844,28.6624330802269
89563,363289,US,TX,48,57,48057,5,,,0,-96.5526814559365,28.6460380046896
89565,363291,US,TX,48,239,48239,5,,,0,-96.5519624003657,28.8403623797104
89567,363293,US,TX,48,57,48057,5,,,0,-96.5516366820234,28.6564365801602
89568,363294,US,TX,48,57,48057,5,,,0,-96.5515787335011,28.6868731482881
89569,363295,US,TX,48,57,48057,5,,,0,-96.5514114168895,28.6558610171526
89573,363299,US,TX,48,239,48239,5,,,0,-96.5508091988994,28.708830215231
89575,363300,US,TX,48,57,48057,5,,,0,-96.550672369312,28.6479592284691
89576,363301,US,TX,48,57,48057,5,,,0,-96.5506467017494,28.6869539606888
89578,363303,US,TX,48,57,48057,5,,,0,-96.5500971807305,28.6872772065161
89579,363304,US,TX,48,57,48057,5,,,0,-96.5500917935338,28.6873957306817
89580,363305,US,TX,48,57,48057,5,,,0,-96.5499726409945,28.6463289279535
89581,363306,US,TX,48,57,48057,5,,,0,-96.5498510782753,28.6516507819612
89582,363307,US,TX,48,57,48057,5,,,0,-96.5498170330243,28.687778240935
89583,363308,US,TX,48,57,48057,5,,,0,-96.5496225181209,28.6509342879347
89584,363309,US,TX,48,85,48085,5,,,0,-96.5495676041076,33.0060792729296
89587,363312,US,TX,48,57,48057,5,,,0,-96.5492613289014,28.6877865532418
89590,363315,US,TX,48,85,48085,5,,,0,-96.5487600007009,33.3490900000767
89591,363316,US,TX,48,57,48057,5,,,0,-96.5479691356028,28.6873095315168
89592,363317,US,TX,48,57,48057,5,,,0,-96.5476426545909,28.6867966456879
89594,363319,US,TX,48,57,48057,5,,,0,-96.5471448540745,28.6874657684853
89595,363320,US,TX,48,85,48085,5,,,0,-96.5470255937374,33.0101733468466
89597,363322,US,TX,48,181,48181,5,,,0,-96.546415693355,33.6549776763207
89599,363324,US,TX,48,395,48395,5,,,0,-96.5460932107445,30.9739652494445
89600,363325,US,TX,48,57,48057,5,,,0,-96.5460096261005,28.6469237026285
89601,363326,US,TX,48,57,48057,5,,,0,-96.5460027126661,28.6876543285389
89603,363328,US,TX,48,181,48181,5,,,0,-96.5458338823933,33.7507137867492
89605,363330,US,TX,48,57,48057,5,,,0,-96.5450617193212,28.6873554385327
89606,363331,US,TX,48,57,48057,5,,,0,-96.5449984905016,28.6876726466837
89607,363332,US,TX,48,51,48051,5,,,3,-96.544764085908,30.6279590534695
89608,363333,US,TX,48,57,48057,5,,,0,-96.5443519954495,28.6869130158625
89611,363336,US,TX,48,57,48057,5,,,0,-96.543621455816,28.6871963943648
89613,363338,US,TX,48,57,48057,5,,,0,-96.5430494005582,28.687679367933
89614,363339,US,TX,48,51,48051,5,,,0,-96.5430067898711,30.363722515707
89615,363340,US,TX,48,41,48041,5,,,0,-96.5428950475346,30.648527597435
89616,363341,US,TX,48,239,48239,5,,,0,-96.5426030456599,28.7832177671956
89617,363342,US,TX,48,57,48057,5,,,0,-96.5425353441285,28.6877211336038
89618,363343,US,TX,48,57,48057,5,,,0,-96.54242005165,28.6870886465715
89619,363344,US,TX,48,239,48239,5,,,0,-96.5420942389846,28.7057784854056
89620,363345,US,TX,48,395,48395,5,,,0,-96.5418357119307,31.1941705440799
89621,363346,US,TX,48,57,48057,5,,,0,-96.5414912538333,28.6877502259027
89622,363347,US,TX,48,239,48239,5,,,0,-96.5414640815926,28.7880745581353
89623,363348,US,TX,48,57,48057,5,,,0,-96.5414589297545,28.6868354360232
89624,363349,US,TX,48,239,48239,5,,,0,-96.5414545531624,28.787602146217
89626,363351,US,TX,48,57,48057,5,,,0,-96.5406130994391,28.6869248665926
89630,363354,US,TX,48,51,48051,5,,,0,-96.5394342528682,30.3598328394598
89631,363355,US,TX,48,89,48089,5,,,0,-96.5394123483483,29.7076252156335
89633,363357,US,TX,48,51,48051,5,,,0,-96.5390967926469,30.3654332379909
89634,363358,US,TX,48,239,48239,5,,,0,-96.5384212640448,28.787443577351
89636,363360,US,TX,48,51,48051,5,,,0,-96.5377082649156,30.3584295420764
89638,363362,US,TX,48,51,48051,5,,,0,-96.5374590057804,30.358386442798
89639,363363,US,TX,48,57,48057,5,,,0,-96.5371476074821,28.6874843246537
89640,363364,US,TX,48,239,48239,5,,,0,-96.5371387959075,28.7886822716148
89643,363366,US,TX,48,51,48051,5,,,0,-96.5364569377759,30.3602074021522
89644,363367,US,TX,48,239,48239,5,,,0,-96.5362977069002,28.7090630474907
89646,363369,US,TX,48,57,48057,5,,,0,-96.535742600157,28.6875497672929
89647,363370,US,TX,48,181,48181,5,,,0,-96.5344366671261,33.7961201235522
89648,363371,US,TX,48,181,48181,5,,,0,-96.5343602016308,33.7540224882532
89649,363372,US,TX,48,239,48239,5,,,3,-96.534230260325,28.7057011764069
89650,363373,US,TX,48,51,48051,5,,,0,-96.5342211433232,30.3562260712106
89651,363374,US,TX,48,239,48239,5,,,0,-96.5341632019874,28.70749123945
89652,363375,US,TX,48,85,48085,5,,,0,-96.5340798742616,33.0230589262364
89653,363376,US,TX,48,181,48181,5,,,0,-96.5339669209961,33.7526815291183
89654,363377,US,TX,48,181,48181,5,,,0,-96.5339383680448,33.7551418925062
89655,363378,US,TX,48,57,48057,5,,,0,-96.5338376534267,28.6893085437859
89657,363380,US,TX,48,85,48085,5,,,0,-96.5335830295527,33.0231437237467
89658,363381,US,TX,48,51,48051,5,,,0,-96.5333322118405,30.3572389130721
89659,363382,US,TX,48,51,48051,5,,,0,-96.5332514002959,30.3560698344612
89660,363383,US,TX,48,181,48181,5,,,0,-96.5332245307874,33.8045319195598
89661,363384,US,TX,48,51,48051,5,,,0,-96.5331705878529,30.356603192542
89662,363385,US,TX,48,293,48293,5,,,0,-96.5331408104979,31.5218606141661
89663,363386,US,TX,48,181,48181,5,,,0,-96.5328294580137,33.821796558864
89665,363388,US,TX,48,181,48181,5,,,0,-96.5326407480236,33.805064477637
89673,363396,US,TX,48,181,48181,5,,,0,-96.5308438398759,33.7640860794366
89674,363397,US,TX,48,85,48085,5,,,0,-96.5306055779165,33.0206341215873
89675,363398,US,TX,48,395,48395,5,,,0,-96.5304599421443,30.8222097488933
89676,363399,US,TX,48,239,48239,5,,,0,-96.5304072343934,28.7936852306419
89678,363401,US,TX,48,181,48181,5,,,0,-96.5301788197661,33.7653402626603
89679,363402,US,TX,48,51,48051,5,,,0,-96.5301525350609,30.3503992897754
89680,363403,US,TX,48,51,48051,5,,,0,-96.5300573540649,30.3517375777258
89681,363404,US,TX,48,51,48051,5,,,0,-96.5300177428525,30.3519876597218
89682,363405,US,TX,48,51,48051,5,,,0,-96.5299769934745,30.3522449239693
89683,363406,US,TX,48,181,48181,5,,,0,-96.529949166362,33.7943682070921
89684,363407,US,TX,48,51,48051,5,,,0,-96.5299240629414,30.3525790960177
89687,363409,US,TX,48,51,48051,5,,,0,-96.5295663780498,30.3492008233285
89688,363410,US,TX,48,51,48051,5,,,0,-96.5287619438993,30.3479242231083
89689,363411,US,TX,48,51,48051,5,,,0,-96.5286298331621,30.3477145671799
89691,363413,US,TX,48,41,48041,5,,,3,-96.5277699999081,30.7127100008348
89692,363414,US,TX,48,51,48051,5,,,0,-96.5277392604574,30.3466394531177
89693,363415,US,TX,48,51,48051,5,,,0,-96.5271045288439,30.345861637822
89694,363416,US,TX,48,85,48085,5,,,0,-96.5263645712731,33.0296699679067
89701,363421,US,TX,48,85,48085,5,,,0,-96.5242777974445,33.0248295137673
89702,363422,US,TX,48,85,48085,5,,,0,-96.5232419994977,33.0274395602173
89704,363424,US,TX,48,51,48051,5,,,0,-96.5230212771442,30.3412938242969
89705,363425,US,TX,48,51,48051,5,,,0,-96.5219956472281,30.3448881196157
89706,363426,US,TX,48,89,48089,5,,,3,-96.5216899990459,29.896190000152
